,ladcd,label,year,quarter,ONS LA Code
1578,2,"(2020, 'Q2', 'E07000046')",2020,Q2,E07000046
1579,1,"(2020, 'Q2', 'E07000047')",2020,Q2,E07000047
1580,1,"(2020, 'Q2', 'E07000048')",2020,Q2,E07000048
1581,2,"(2020, 'Q2', 'E07000049')",2020,Q2,E07000049
1582,1,"(2020, 'Q2', 'E07000050')",2020,Q2,E07000050
1583,3,"(2020, 'Q2', 'E07000052')",2020,Q2,E07000052
1584,1,"(2020, 'Q2', 'E07000053')",2020,Q2,E07000053
1585,8,"(2020, 'Q2', 'E07000061')",2020,Q2,E07000061
1586,2,"(2020, 'Q2', 'E07000062')",2020,Q2,E07000062
1587,2,"(2020, 'Q2', 'E07000063')",2020,Q2,E07000063
1588,1,"(2020, 'Q2', 'E07000064')",2020,Q2,E07000064
1589,5,"(2020, 'Q2', 'E07000065')",2020,Q2,E07000065
1590,3,"(2020, 'Q2', 'E07000067')",2020,Q2,E07000067
1591,4,"(2020, 'Q2', 'E07000068')",2020,Q2,E07000068
1592,8,"(2020, 'Q2', 'E07000070')",2020,Q2,E07000070
1593,7,"(2020, 'Q2', 'E07000071')",2020,Q2,E07000071
1594,1,"(2020, 'Q2', 'E07000072')",2020,Q2,E07000072
1595,5,"(2020, 'Q2', 'E07000076')",2020,Q2,E07000076
1596,5,"(2020, 'Q2', 'E07000077')",2020,Q2,E07000077
1597,5,"(2020, 'Q2', 'E07000078')",2020,Q2,E07000078
1598,2,"(2020, 'Q2', 'E07000079')",2020,Q2,E07000079
1599,2,"(2020, 'Q2', 'E07000080')",2020,Q2,E07000080
1600,6,"(2020, 'Q2', 'E07000081')",2020,Q2,E07000081
1601,6,"(2020, 'Q2', 'E07000083')",2020,Q2,E07000083
1602,10,"(2020, 'Q2', 'E07000084')",2020,Q2,E07000084
1603,2,"(2020, 'Q2', 'E07000085')",2020,Q2,E07000085
1604,3,"(2020, 'Q2', 'E07000086')",2020,Q2,E07000086
1605,2,"(2020, 'Q2', 'E07000087')",2020,Q2,E07000087
1606,2,"(2020, 'Q2', 'E07000088')",2020,Q2,E07000088
1607,2,"(2020, 'Q2', 'E07000089')",2020,Q2,E07000089
1608,3,"(2020, 'Q2', 'E07000090')",2020,Q2,E07000090
1609,7,"(2020, 'Q2', 'E07000091')",2020,Q2,E07000091
1610,3,"(2020, 'Q2', 'E07000092')",2020,Q2,E07000092
1611,1,"(2020, 'Q2', 'E07000093')",2020,Q2,E07000093
1612,2,"(2020, 'Q2', 'E07000094')",2020,Q2,E07000094
1613,4,"(2020, 'Q2', 'E07000096')",2020,Q2,E07000096
1614,3,"(2020, 'Q2', 'E07000098')",2020,Q2,E07000098
1615,1,"(2020, 'Q2', 'E07000099')",2020,Q2,E07000099
1616,6,"(2020, 'Q2', 'E07000102')",2020,Q2,E07000102
1617,8,"(2020, 'Q2', 'E07000103')",2020,Q2,E07000103
1618,15,"(2020, 'Q2', 'E07000105')",2020,Q2,E07000105
1619,13,"(2020, 'Q2', 'E07000106')",2020,Q2,E07000106
1620,6,"(2020, 'Q2', 'E07000107')",2020,Q2,E07000107
1621,2,"(2020, 'Q2', 'E07000108')",2020,Q2,E07000108
1622,2,"(2020, 'Q2', 'E07000109')",2020,Q2,E07000109
1623,7,"(2020, 'Q2', 'E07000110')",2020,Q2,E07000110
1624,10,"(2020, 'Q2', 'E07000111')",2020,Q2,E07000111
1625,6,"(2020, 'Q2', 'E07000112')",2020,Q2,E07000112
1626,2,"(2020, 'Q2', 'E07000113')",2020,Q2,E07000113
1627,3,"(2020, 'Q2', 'E07000114')",2020,Q2,E07000114
1628,5,"(2020, 'Q2', 'E07000115')",2020,Q2,E07000115
1629,5,"(2020, 'Q2', 'E07000116')",2020,Q2,E07000116
1630,5,"(2020, 'Q2', 'E07000117')",2020,Q2,E07000117
1631,3,"(2020, 'Q2', 'E07000118')",2020,Q2,E07000118
1632,3,"(2020, 'Q2', 'E07000119')",2020,Q2,E07000119
1633,5,"(2020, 'Q2', 'E07000120')",2020,Q2,E07000120
1634,21,"(2020, 'Q2', 'E07000121')",2020,Q2,E07000121
1635,8,"(2020, 'Q2', 'E07000122')",2020,Q2,E07000122
1636,20,"(2020, 'Q2', 'E07000123')",2020,Q2,E07000123
1637,6,"(2020, 'Q2', 'E07000124')",2020,Q2,E07000124
1638,8,"(2020, 'Q2', 'E07000125')",2020,Q2,E07000125
1639,6,"(2020, 'Q2', 'E07000126')",2020,Q2,E07000126
1640,6,"(2020, 'Q2', 'E07000127')",2020,Q2,E07000127
1641,9,"(2020, 'Q2', 'E07000128')",2020,Q2,E07000128
1642,3,"(2020, 'Q2', 'E07000129')",2020,Q2,E07000129
1643,6,"(2020, 'Q2', 'E07000130')",2020,Q2,E07000130
1644,3,"(2020, 'Q2', 'E07000131')",2020,Q2,E07000131
1645,3,"(2020, 'Q2', 'E07000133')",2020,Q2,E07000133
1646,1,"(2020, 'Q2', 'E07000136')",2020,Q2,E07000136
1647,16,"(2020, 'Q2', 'E07000137')",2020,Q2,E07000137
1648,14,"(2020, 'Q2', 'E07000138')",2020,Q2,E07000138
1649,1,"(2020, 'Q2', 'E07000139')",2020,Q2,E07000139
1650,2,"(2020, 'Q2', 'E07000141')",2020,Q2,E07000141
1651,7,"(2020, 'Q2', 'E07000142')",2020,Q2,E07000142
1652,3,"(2020, 'Q2', 'E07000144')",2020,Q2,E07000144
1653,3,"(2020, 'Q2', 'E07000146')",2020,Q2,E07000146
1654,1,"(2020, 'Q2', 'E07000147')",2020,Q2,E07000147
1655,5,"(2020, 'Q2', 'E07000148')",2020,Q2,E07000148
1656,1,"(2020, 'Q2', 'E07000149')",2020,Q2,E07000149
1657,17,"(2020, 'Q2', 'E07000150')",2020,Q2,E07000150
1658,4,"(2020, 'Q2', 'E07000151')",2020,Q2,E07000151
1659,9,"(2020, 'Q2', 'E07000152')",2020,Q2,E07000152
1660,3,"(2020, 'Q2', 'E07000153')",2020,Q2,E07000153
1661,5,"(2020, 'Q2', 'E07000154')",2020,Q2,E07000154
1662,5,"(2020, 'Q2', 'E07000155')",2020,Q2,E07000155
1663,2,"(2020, 'Q2', 'E07000156')",2020,Q2,E07000156
1664,3,"(2020, 'Q2', 'E07000164')",2020,Q2,E07000164
1665,2,"(2020, 'Q2', 'E07000165')",2020,Q2,E07000165
1666,3,"(2020, 'Q2', 'E07000167')",2020,Q2,E07000167
1667,1,"(2020, 'Q2', 'E07000168')",2020,Q2,E07000168
1668,14,"(2020, 'Q2', 'E07000170')",2020,Q2,E07000170
1669,8,"(2020, 'Q2', 'E07000171')",2020,Q2,E07000171
1670,24,"(2020, 'Q2', 'E07000172')",2020,Q2,E07000172
1671,11,"(2020, 'Q2', 'E07000173')",2020,Q2,E07000173
1672,4,"(2020, 'Q2', 'E07000174')",2020,Q2,E07000174
1673,9,"(2020, 'Q2', 'E07000175')",2020,Q2,E07000175
1674,11,"(2020, 'Q2', 'E07000176')",2020,Q2,E07000176
1675,11,"(2020, 'Q2', 'E07000177')",2020,Q2,E07000177
1676,8,"(2020, 'Q2', 'E07000178')",2020,Q2,E07000178
1677,6,"(2020, 'Q2', 'E07000179')",2020,Q2,E07000179
1678,9,"(2020, 'Q2', 'E07000180')",2020,Q2,E07000180
1679,6,"(2020, 'Q2', 'E07000181')",2020,Q2,E07000181
1680,2,"(2020, 'Q2', 'E07000189')",2020,Q2,E07000189
1681,1,"(2020, 'Q2', 'E07000190')",2020,Q2,E07000190
1682,1,"(2020, 'Q2', 'E07000192')",2020,Q2,E07000192
1683,4,"(2020, 'Q2', 'E07000193')",2020,Q2,E07000193
1684,1,"(2020, 'Q2', 'E07000194')",2020,Q2,E07000194
1685,3,"(2020, 'Q2', 'E07000195')",2020,Q2,E07000195
1686,1,"(2020, 'Q2', 'E07000196')",2020,Q2,E07000196
1687,14,"(2020, 'Q2', 'E07000197')",2020,Q2,E07000197
1688,1,"(2020, 'Q2', 'E07000198')",2020,Q2,E07000198
1689,1,"(2020, 'Q2', 'E07000201')",2020,Q2,E07000201
1690,2,"(2020, 'Q2', 'E07000202')",2020,Q2,E07000202
1691,10,"(2020, 'Q2', 'E07000204')",2020,Q2,E07000204
1692,4,"(2020, 'Q2', 'E07000205')",2020,Q2,E07000205
1693,1,"(2020, 'Q2', 'E07000206')",2020,Q2,E07000206
1694,9,"(2020, 'Q2', 'E07000207')",2020,Q2,E07000207
1695,5,"(2020, 'Q2', 'E07000208')",2020,Q2,E07000208
1696,14,"(2020, 'Q2', 'E07000209')",2020,Q2,E07000209
1697,7,"(2020, 'Q2', 'E07000210')",2020,Q2,E07000210
1698,9,"(2020, 'Q2', 'E07000211')",2020,Q2,E07000211
1699,8,"(2020, 'Q2', 'E07000212')",2020,Q2,E07000212
1700,11,"(2020, 'Q2', 'E07000213')",2020,Q2,E07000213
1701,4,"(2020, 'Q2', 'E07000214')",2020,Q2,E07000214
1702,1,"(2020, 'Q2', 'E07000216')",2020,Q2,E07000216
1703,10,"(2020, 'Q2', 'E07000217')",2020,Q2,E07000217
1704,1,"(2020, 'Q2', 'E07000218')",2020,Q2,E07000218
1705,3,"(2020, 'Q2', 'E07000219')",2020,Q2,E07000219
1706,3,"(2020, 'Q2', 'E07000220')",2020,Q2,E07000220
1707,9,"(2020, 'Q2', 'E07000221')",2020,Q2,E07000221
1708,10,"(2020, 'Q2', 'E07000222')",2020,Q2,E07000222
1709,6,"(2020, 'Q2', 'E07000224')",2020,Q2,E07000224
1710,6,"(2020, 'Q2', 'E07000225')",2020,Q2,E07000225
1711,11,"(2020, 'Q2', 'E07000226')",2020,Q2,E07000226
1712,7,"(2020, 'Q2', 'E07000227')",2020,Q2,E07000227
1713,7,"(2020, 'Q2', 'E07000228')",2020,Q2,E07000228
1714,3,"(2020, 'Q2', 'E07000229')",2020,Q2,E07000229
1715,2,"(2020, 'Q2', 'E07000234')",2020,Q2,E07000234
1716,3,"(2020, 'Q2', 'E07000235')",2020,Q2,E07000235
1717,1,"(2020, 'Q2', 'E07000236')",2020,Q2,E07000236
1718,8,"(2020, 'Q2', 'E07000237')",2020,Q2,E07000237
1719,4,"(2020, 'Q2', 'E07000238')",2020,Q2,E07000238
1720,2,"(2020, 'Q2', 'E07000239')",2020,Q2,E07000239
1721,3,"(2020, 'Q2', 'E07000240')",2020,Q2,E07000240
1722,4,"(2020, 'Q2', 'E07000241')",2020,Q2,E07000241
1723,1,"(2020, 'Q2', 'E07000242')",2020,Q2,E07000242
1724,23,"(2020, 'Q2', 'E08000001')",2020,Q2,E08000001
1725,14,"(2020, 'Q2', 'E08000002')",2020,Q2,E08000002
1726,100,"(2020, 'Q2', 'E08000003')",2020,Q2,E08000003
1727,27,"(2020, 'Q2', 'E08000004')",2020,Q2,E08000004
1728,21,"(2020, 'Q2', 'E08000005')",2020,Q2,E08000005
1729,50,"(2020, 'Q2', 'E08000006')",2020,Q2,E08000006
1730,14,"(2020, 'Q2', 'E08000007')",2020,Q2,E08000007
1731,10,"(2020, 'Q2', 'E08000008')",2020,Q2,E08000008
1732,27,"(2020, 'Q2', 'E08000009')",2020,Q2,E08000009
1733,20,"(2020, 'Q2', 'E08000010')",2020,Q2,E08000010
1734,13,"(2020, 'Q2', 'E08000012')",2020,Q2,E08000012
1735,11,"(2020, 'Q2', 'E08000013')",2020,Q2,E08000013
1736,6,"(2020, 'Q2', 'E08000014')",2020,Q2,E08000014
1737,9,"(2020, 'Q2', 'E08000015')",2020,Q2,E08000015
1738,2,"(2020, 'Q2', 'E08000016')",2020,Q2,E08000016
1739,11,"(2020, 'Q2', 'E08000017')",2020,Q2,E08000017
1740,3,"(2020, 'Q2', 'E08000018')",2020,Q2,E08000018
1741,8,"(2020, 'Q2', 'E08000019')",2020,Q2,E08000019
1742,37,"(2020, 'Q2', 'E08000021')",2020,Q2,E08000021
1743,14,"(2020, 'Q2', 'E08000022')",2020,Q2,E08000022
1744,23,"(2020, 'Q2', 'E08000023')",2020,Q2,E08000023
1745,45,"(2020, 'Q2', 'E08000024')",2020,Q2,E08000024
1746,26,"(2020, 'Q2', 'E08000025')",2020,Q2,E08000025
1747,10,"(2020, 'Q2', 'E08000026')",2020,Q2,E08000026
1748,11,"(2020, 'Q2', 'E08000027')",2020,Q2,E08000027
1749,4,"(2020, 'Q2', 'E08000028')",2020,Q2,E08000028
1750,20,"(2020, 'Q2', 'E08000029')",2020,Q2,E08000029
1751,5,"(2020, 'Q2', 'E08000030')",2020,Q2,E08000030
1752,13,"(2020, 'Q2', 'E08000031')",2020,Q2,E08000031
1753,6,"(2020, 'Q2', 'E08000032')",2020,Q2,E08000032
1754,1,"(2020, 'Q2', 'E08000033')",2020,Q2,E08000033
1755,10,"(2020, 'Q2', 'E08000034')",2020,Q2,E08000034
1756,48,"(2020, 'Q2', 'E08000035')",2020,Q2,E08000035
1757,7,"(2020, 'Q2', 'E08000036')",2020,Q2,E08000036
1758,19,"(2020, 'Q2', 'E08000037')",2020,Q2,E08000037
1759,30,"(2020, 'Q2', 'E09000001')",2020,Q2,E09000001
1760,9,"(2020, 'Q2', 'E09000002')",2020,Q2,E09000002
1761,39,"(2020, 'Q2', 'E09000003')",2020,Q2,E09000003
1762,23,"(2020, 'Q2', 'E09000004')",2020,Q2,E09000004
1763,5,"(2020, 'Q2', 'E09000005')",2020,Q2,E09000005
1764,9,"(2020, 'Q2', 'E09000006')",2020,Q2,E09000006
1765,11,"(2020, 'Q2', 'E09000007')",2020,Q2,E09000007
1766,11,"(2020, 'Q2', 'E09000008')",2020,Q2,E09000008
1767,29,"(2020, 'Q2', 'E09000009')",2020,Q2,E09000009
1768,28,"(2020, 'Q2', 'E09000010')",2020,Q2,E09000010
1769,45,"(2020, 'Q2', 'E09000011')",2020,Q2,E09000011
1770,4,"(2020, 'Q2', 'E09000012')",2020,Q2,E09000012
1771,57,"(2020, 'Q2', 'E09000013')",2020,Q2,E09000013
1772,9,"(2020, 'Q2', 'E09000014')",2020,Q2,E09000014
1773,6,"(2020, 'Q2', 'E09000015')",2020,Q2,E09000015
1774,3,"(2020, 'Q2', 'E09000016')",2020,Q2,E09000016
1775,66,"(2020, 'Q2', 'E09000017')",2020,Q2,E09000017
1776,39,"(2020, 'Q2', 'E09000018')",2020,Q2,E09000018
1777,13,"(2020, 'Q2', 'E09000019')",2020,Q2,E09000019
1778,9,"(2020, 'Q2', 'E09000020')",2020,Q2,E09000020
1779,19,"(2020, 'Q2', 'E09000021')",2020,Q2,E09000021
1780,15,"(2020, 'Q2', 'E09000022')",2020,Q2,E09000022
1781,14,"(2020, 'Q2', 'E09000023')",2020,Q2,E09000023
1782,15,"(2020, 'Q2', 'E09000024')",2020,Q2,E09000024
1783,46,"(2020, 'Q2', 'E09000025')",2020,Q2,E09000025
1784,15,"(2020, 'Q2', 'E09000026')",2020,Q2,E09000026
1785,7,"(2020, 'Q2', 'E09000027')",2020,Q2,E09000027
1786,32,"(2020, 'Q2', 'E09000028')",2020,Q2,E09000028
1787,10,"(2020, 'Q2', 'E09000029')",2020,Q2,E09000029
1788,12,"(2020, 'Q2', 'E09000030')",2020,Q2,E09000030
1789,27,"(2020, 'Q2', 'E09000031')",2020,Q2,E09000031
1790,15,"(2020, 'Q2', 'E09000032')",2020,Q2,E09000032
1791,146,"(2020, 'Q2', 'E09000033')",2020,Q2,E09000033
1792,1,"(2020, 'Q2', 'L99999999')",2020,Q2,L99999999
1793,2,"(2020, 'Q2', 'N09000002')",2020,Q2,N09000002
1794,1,"(2020, 'Q2', 'N09000003')",2020,Q2,N09000003
1795,1,"(2020, 'Q2', 'N09000006')",2020,Q2,N09000006
1796,1,"(2020, 'Q2', 'N09000011')",2020,Q2,N09000011
1797,4,"(2020, 'Q2', 'S12000006')",2020,Q2,S12000006
1798,1,"(2020, 'Q2', 'S12000008')",2020,Q2,S12000008
1799,2,"(2020, 'Q2', 'S12000011')",2020,Q2,S12000011
1800,1,"(2020, 'Q2', 'S12000017')",2020,Q2,S12000017
1801,3,"(2020, 'Q2', 'S12000026')",2020,Q2,S12000026
1802,2,"(2020, 'Q2', 'S12000028')",2020,Q2,S12000028
1803,3,"(2020, 'Q2', 'S12000030')",2020,Q2,S12000030
1804,1,"(2020, 'Q2', 'S12000033')",2020,Q2,S12000033
1805,5,"(2020, 'Q2', 'S12000034')",2020,Q2,S12000034
1806,2,"(2020, 'Q2', 'S12000036')",2020,Q2,S12000036
1807,4,"(2020, 'Q2', 'S12000038')",2020,Q2,S12000038
1808,2,"(2020, 'Q2', 'S12000039')",2020,Q2,S12000039
1809,2,"(2020, 'Q2', 'S12000040')",2020,Q2,S12000040
1810,3,"(2020, 'Q2', 'S12000041')",2020,Q2,S12000041
1811,2,"(2020, 'Q2', 'S12000042')",2020,Q2,S12000042
1812,4,"(2020, 'Q2', 'S12000044')",2020,Q2,S12000044
1813,3,"(2020, 'Q2', 'S12000045')",2020,Q2,S12000045
1814,7,"(2020, 'Q2', 'S12000046')",2020,Q2,S12000046
1815,4,"(2020, 'Q2', 'S12000047')",2020,Q2,S12000047
1816,5,"(2020, 'Q2', 'S12000048')",2020,Q2,S12000048
1817,8,"(2020, 'Q2', 'W06000001')",2020,Q2,W06000001
1818,3,"(2020, 'Q2', 'W06000002')",2020,Q2,W06000002
1819,5,"(2020, 'Q2', 'W06000003')",2020,Q2,W06000003
1820,1,"(2020, 'Q2', 'W06000005')",2020,Q2,W06000005
1821,2,"(2020, 'Q2', 'W06000006')",2020,Q2,W06000006
1822,2,"(2020, 'Q2', 'W06000008')",2020,Q2,W06000008
1823,2,"(2020, 'Q2', 'W06000009')",2020,Q2,W06000009
1824,2,"(2020, 'Q2', 'W06000011')",2020,Q2,W06000011
1825,1,"(2020, 'Q2', 'W06000012')",2020,Q2,W06000012
1826,4,"(2020, 'Q2', 'W06000014')",2020,Q2,W06000014
1827,11,"(2020, 'Q2', 'W06000015')",2020,Q2,W06000015
1828,2,"(2020, 'Q2', 'W06000019')",2020,Q2,W06000019
1829,6,"(2020, 'Q2', 'W06000021')",2020,Q2,W06000021
1830,10,"(2020, 'Q2', 'W06000022')",2020,Q2,W06000022
1831,3,"(2020, 'Q2', 'W06000023')",2020,Q2,W06000023
1832,2,"(2020, 'Q2', 'W06000024')",2020,Q2,W06000024
1833,1,"(2020, 'Q3', 'E06000015')",2020,Q3,E06000015
1834,1,"(2020, 'Q3', 'E06000017')",2020,Q3,E06000017
1835,1,"(2020, 'Q3', 'E06000019')",2020,Q3,E06000019
1836,1,"(2020, 'Q3', 'E06000021')",2020,Q3,E06000021
1837,2,"(2020, 'Q3', 'E06000024')",2020,Q3,E06000024
1838,2,"(2020, 'Q3', 'E06000026')",2020,Q3,E06000026
1839,49,"(2020, 'Q3', 'E06000043')",2020,Q3,E06000043
1840,1,"(2020, 'Q3', 'E06000044')",2020,Q3,E06000044
1841,1,"(2020, 'Q3', 'E06000050')",2020,Q3,E06000050
1842,2,"(2020, 'Q3', 'E06000051')",2020,Q3,E06000051
1843,2,"(2020, 'Q3', 'E06000056')",2020,Q3,E06000056
1844,2,"(2020, 'Q3', 'E06000057')",2020,Q3,E06000057
1845,1,"(2020, 'Q3', 'E07000010')",2020,Q3,E07000010
1846,1,"(2020, 'Q3', 'E07000035')",2020,Q3,E07000035
1847,1,"(2020, 'Q3', 'E07000048')",2020,Q3,E07000048
1848,1,"(2020, 'Q3', 'E07000076')",2020,Q3,E07000076
1849,1,"(2020, 'Q3', 'E07000078')",2020,Q3,E07000078
1850,1,"(2020, 'Q3', 'E07000084')",2020,Q3,E07000084
1851,1,"(2020, 'Q3', 'E07000088')",2020,Q3,E07000088
1852,1,"(2020, 'Q3', 'E07000113')",2020,Q3,E07000113
1853,1,"(2020, 'Q3', 'E07000114')",2020,Q3,E07000114
1854,2,"(2020, 'Q3', 'E07000131')",2020,Q3,E07000131
1855,5,"(2020, 'Q3', 'E07000136')",2020,Q3,E07000136
1856,1,"(2020, 'Q3', 'E07000144')",2020,Q3,E07000144
1857,1,"(2020, 'Q3', 'E07000147')",2020,Q3,E07000147
1858,1,"(2020, 'Q3', 'E07000149')",2020,Q3,E07000149
1859,1,"(2020, 'Q3', 'E07000155')",2020,Q3,E07000155
1860,2,"(2020, 'Q3', 'E07000163')",2020,Q3,E07000163
1861,1,"(2020, 'Q3', 'E07000177')",2020,Q3,E07000177
1862,2,"(2020, 'Q3', 'E07000190')",2020,Q3,E07000190
1863,1,"(2020, 'Q3', 'E07000195')",2020,Q3,E07000195
1864,4,"(2020, 'Q3', 'E07000200')",2020,Q3,E07000200
1865,1,"(2020, 'Q3', 'E07000202')",2020,Q3,E07000202
1866,2,"(2020, 'Q3', 'E07000203')",2020,Q3,E07000203
1867,6,"(2020, 'Q3', 'E07000205')",2020,Q3,E07000205
1868,2,"(2020, 'Q3', 'E07000206')",2020,Q3,E07000206
1869,1,"(2020, 'Q3', 'E07000211')",2020,Q3,E07000211
1870,5,"(2020, 'Q3', 'E07000238')",2020,Q3,E07000238
1871,1,"(2020, 'Q3', 'E08000016')",2020,Q3,E08000016
1872,1,"(2020, 'Q3', 'E08000017')",2020,Q3,E08000017
1873,6,"(2020, 'Q3', 'E08000021')",2020,Q3,E08000021
1874,2,"(2020, 'Q3', 'E08000022')",2020,Q3,E08000022
1875,6,"(2020, 'Q3', 'E08000024')",2020,Q3,E08000024
1876,33,"(2020, 'Q3', 'E08000026')",2020,Q3,E08000026
1877,1,"(2020, 'Q3', 'E08000031')",2020,Q3,E08000031
1878,3,"(2020, 'Q3', 'E08000032')",2020,Q3,E08000032
1879,7,"(2020, 'Q3', 'E08000033')",2020,Q3,E08000033
1880,3,"(2020, 'Q3', 'E08000034')",2020,Q3,E08000034
1881,3,"(2020, 'Q3', 'E08000035')",2020,Q3,E08000035
1882,3,"(2020, 'Q3', 'E08000036')",2020,Q3,E08000036
1883,1,"(2020, 'Q3', 'E09000001')",2020,Q3,E09000001
1884,5,"(2020, 'Q3', 'E09000003')",2020,Q3,E09000003
1885,5,"(2020, 'Q3', 'E09000005')",2020,Q3,E09000005
1886,1,"(2020, 'Q3', 'E09000006')",2020,Q3,E09000006
1887,176,"(2020, 'Q3', 'E09000007')",2020,Q3,E09000007
1888,10,"(2020, 'Q3', 'E09000008')",2020,Q3,E09000008
1889,2,"(2020, 'Q3', 'E09000009')",2020,Q3,E09000009
1890,2,"(2020, 'Q3', 'E09000010')",2020,Q3,E09000010
1891,2,"(2020, 'Q3', 'E09000012')",2020,Q3,E09000012
1892,3,"(2020, 'Q3', 'E09000013')",2020,Q3,E09000013
1893,1,"(2020, 'Q3', 'E09000014')",2020,Q3,E09000014
1894,2,"(2020, 'Q3', 'E09000015')",2020,Q3,E09000015
1895,1,"(2020, 'Q3', 'E09000016')",2020,Q3,E09000016
1896,1,"(2020, 'Q3', 'E09000017')",2020,Q3,E09000017
1897,2,"(2020, 'Q3', 'E09000018')",2020,Q3,E09000018
1898,4,"(2020, 'Q3', 'E09000019')",2020,Q3,E09000019
1899,2,"(2020, 'Q3', 'E09000020')",2020,Q3,E09000020
1900,12,"(2020, 'Q3', 'E09000022')",2020,Q3,E09000022
1901,2,"(2020, 'Q3', 'E09000023')",2020,Q3,E09000023
1902,2,"(2020, 'Q3', 'E09000024')",2020,Q3,E09000024
1903,2,"(2020, 'Q3', 'E09000025')",2020,Q3,E09000025
1904,5,"(2020, 'Q3', 'E09000026')",2020,Q3,E09000026
1905,2,"(2020, 'Q3', 'E09000027')",2020,Q3,E09000027
1906,1,"(2020, 'Q3', 'E09000031')",2020,Q3,E09000031
1907,5,"(2020, 'Q3', 'E09000032')",2020,Q3,E09000032
1908,3,"(2020, 'Q3', 'E09000033')",2020,Q3,E09000033
1909,1,"(2020, 'Q3', 'S12000047')",2020,Q3,S12000047
1910,1,"(2020, 'Q3', 'W06000005')",2020,Q3,W06000005
1911,1,"(2020, 'Q3', 'W06000010')",2020,Q3,W06000010
1912,1,"(2020, 'Q3', 'W06000012')",2020,Q3,W06000012
1913,1,"(2020, 'Q3', 'W06000015')",2020,Q3,W06000015
1914,1,"(2020, 'Q3', 'W06000018')",2020,Q3,W06000018
1915,1,"(2020, 'Q3', 'W06000021')",2020,Q3,W06000021
1916,4,"(2020, 'Q3', 'W06000023')",2020,Q3,W06000023
1917,1,"(2020, 'Q4', 'E06000020')",2020,Q4,E06000020
1918,1,"(2020, 'Q4', 'E06000025')",2020,Q4,E06000025
1919,1,"(2020, 'Q4', 'E06000027')",2020,Q4,E06000027
1920,2,"(2020, 'Q4', 'E06000032')",2020,Q4,E06000032
1921,52,"(2020, 'Q4', 'E06000043')",2020,Q4,E06000043
1922,1,"(2020, 'Q4', 'E06000047')",2020,Q4,E06000047
1923,2,"(2020, 'Q4', 'E06000049')",2020,Q4,E06000049
1924,1,"(2020, 'Q4', 'E06000052')",2020,Q4,E06000052
1925,1,"(2020, 'Q4', 'E06000056')",2020,Q4,E06000056
1926,1,"(2020, 'Q4', 'E06000057')",2020,Q4,E06000057
1927,1,"(2020, 'Q4', 'E07000011')",2020,Q4,E07000011
1928,1,"(2020, 'Q4', 'E07000027')",2020,Q4,E07000027
1929,1,"(2020, 'Q4', 'E07000028')",2020,Q4,E07000028
1930,3,"(2020, 'Q4', 'E07000084')",2020,Q4,E07000084
1931,1,"(2020, 'Q4', 'E07000086')",2020,Q4,E07000086
1932,2,"(2020, 'Q4', 'E07000091')",2020,Q4,E07000091
1933,1,"(2020, 'Q4', 'E07000092')",2020,Q4,E07000092
1934,2,"(2020, 'Q4', 'E07000115')",2020,Q4,E07000115
1935,6,"(2020, 'Q4', 'E07000124')",2020,Q4,E07000124
1936,1,"(2020, 'Q4', 'E07000147')",2020,Q4,E07000147
1937,3,"(2020, 'Q4', 'E07000175')",2020,Q4,E07000175
1938,1,"(2020, 'Q4', 'E07000189')",2020,Q4,E07000189
1939,1,"(2020, 'Q4', 'E07000194')",2020,Q4,E07000194
1940,6,"(2020, 'Q4', 'E07000201')",2020,Q4,E07000201
1941,1,"(2020, 'Q4', 'E07000202')",2020,Q4,E07000202
1942,16,"(2020, 'Q4', 'E07000204')",2020,Q4,E07000204
1943,1,"(2020, 'Q4', 'E07000219')",2020,Q4,E07000219
1944,1,"(2020, 'Q4', 'E07000237')",2020,Q4,E07000237
1945,1,"(2020, 'Q4', 'E08000011')",2020,Q4,E08000011
1946,1,"(2020, 'Q4', 'E08000012')",2020,Q4,E08000012
1947,3,"(2020, 'Q4', 'E08000017')",2020,Q4,E08000017
1948,10,"(2020, 'Q4', 'E08000025')",2020,Q4,E08000025
1949,30,"(2020, 'Q4', 'E08000026')",2020,Q4,E08000026
1950,2,"(2020, 'Q4', 'E08000032')",2020,Q4,E08000032
1951,2,"(2020, 'Q4', 'E08000034')",2020,Q4,E08000034
1952,3,"(2020, 'Q4', 'E08000035')",2020,Q4,E08000035
1953,2,"(2020, 'Q4', 'E08000037')",2020,Q4,E08000037
1954,1,"(2020, 'Q4', 'E09000003')",2020,Q4,E09000003
1955,19,"(2020, 'Q4', 'E09000014')",2020,Q4,E09000014
1956,14,"(2020, 'Q4', 'E09000019')",2020,Q4,E09000019
1957,9,"(2020, 'Q4', 'E09000028')",2020,Q4,E09000028
1958,4,"(2020, 'Q4', 'E09000033')",2020,Q4,E09000033
1959,10,"(2020, 'Q4', 'S12000010')",2020,Q4,S12000010
1960,2,"(2020, 'Q4', 'S12000042')",2020,Q4,S12000042
1961,27,"(2020, 'Q4', 'W06000010')",2020,Q4,W06000010
1962,18,"(2020, 'Q4', 'W06000011')",2020,Q4,W06000011
1963,7,"(2021, 'Q1', 'E06000011')",2021,Q1,E06000011
1964,9,"(2021, 'Q1', 'E06000023')",2021,Q1,E06000023
1965,3,"(2021, 'Q1', 'E06000024')",2021,Q1,E06000024
